"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"Programming","Infra","2026-01-28","21:06:16","21:11:38","00:05:22","+02:00","false","false"
"Work","ENTRY-499","2026-01-29","09:03:02","10:03:10","01:00:08","+02:00","false","false"
"Work","Meeting","2026-01-29","10:03:16","10:35:49","00:32:33","+02:00","false","false"
"Math","Stats","2026-01-29","11:07:08","11:37:38","00:30:30","+02:00","false","false"
"Work",,"2026-01-29","11:37:41","11:53:23","00:15:42","+02:00","false",
"General CS",,"2026-01-29","12:30:55","13:41:03","01:10:08","+02:00","false",
"Work",,"2026-01-29","14:11:09","14:32:54","00:21:45","+02:00","false",
"General CS",,"2026-01-29","14:33:04","15:58:21","01:25:17","+02:00","false",
"General CS",,"2026-01-29","16:35:23","17:49:27","01:14:04","+02:00","false",
"General CS",,"2026-01-29","18:07:35","18:33:54","00:26:19","+02:00","false",
"Programming","Infra","2026-01-29","19:57:32","20:47:16","00:49:44","+02:00","false","false"
"Programming",,"2026-01-29","20:42:28","20:42:29","00:00:01","+02:00","false",
"Programming","Competitive programming ","2026-01-29","21:18:09","22:29:45","01:11:36","+02:00","false","false"
"Work","ENTRY-499","2026-01-30","09:17:10","10:02:13","00:45:03","+02:00","false","false"
"Work","Meeting","2026-01-30","10:02:17","10:17:42","00:15:25","+02:00","false","false"
"Programming","Infra","2026-01-30","12:54:39","13:26:30","00:31:51","+02:00","false","false"
"Programming","Infra","2026-01-30","14:00:35","14:43:21","00:42:46","+02:00","false","false"
"Programming","Infra","2026-01-30","14:46:17","16:00:05","01:13:48","+02:00","false","false"
"Programming","Infra","2026-01-30","17:35:56","19:16:32","01:40:36","+02:00","false","false"
"Programming","Competitive programming ","2026-01-30","21:06:21","22:39:14","01:32:53","+02:00","false","false"
"Programming","Competitive programming ","2026-01-30","23:10:42","23:28:41","00:17:59","+02:00","false","false"
"Programming","Infra","2026-01-31","10:59:32","12:36:17","01:36:45","+02:00","false","false"
"General CS",,"2026-01-31","12:36:18","13:06:04","00:29:46","+02:00","false",
"Programming","Infra","2026-01-31","13:06:06","13:58:27","00:52:21","+02:00","false","false"
"General CS","Performace oriented programming ","2026-01-31","14:35:39","14:56:53","00:21:14","+02:00","false","false"
"General CS","Performace oriented programming ","2026-01-31","14:57:55","15:55:43","00:57:48","+02:00","false","false"
"Programming","Competitive programming ","2026-01-31","17:22:00","18:44:31","01:22:31","+02:00","false","false"
"Programming",,"2026-01-31","19:35:49","21:02:49","01:27:00","+02:00","false",
"Programming",,"2026-01-31","21:03:30","21:13:34","00:10:04","+02:00","false",
"Programming",,"2026-01-31","22:13:11","22:39:55","00:26:44","+02:00","false",
"Programming",,"2026-01-31","22:47:36","22:56:45","00:09:09","+02:00","false",
"Programming",,"2026-02-01","10:45:33","11:47:08","01:01:35","+02:00","false",
"Programming",,"2026-02-01","12:26:44","13:29:35","01:02:51","+02:00","false",
"Programming",,"2026-02-01","14:49:33","17:02:48","02:13:15","+02:00","false",
"Work","ENTRY-499","2026-02-01","19:04:43","19:35:37","00:30:54","+02:00","false","false"
"Programming","Competitive programming ","2026-02-01","19:41:27","20:54:12","01:12:45","+02:00","false","false"
"Work","ENTRY-500","2026-02-02","09:07:34","09:52:39","00:45:05","+02:00","false","false"
"Work","Meeting","2026-02-02","10:02:00","10:26:01","00:24:01","+02:00","false","false"
"Work","ENTRY-500","2026-02-02","10:54:01","10:54:50","00:00:49","+02:00","false","false"
"General CS","C++","2026-02-02","11:02:52","11:18:00","00:15:08","+02:00","false","false"
"Work","SCHOCH-1516","2026-02-02","11:16:26","11:39:55","00:23:29","+02:00","false","false"
"Work","SCHOCH-1516","2026-02-02","11:18:13","11:18:14","00:00:01","+02:00","false","false"
"General CS","C++","2026-02-02","14:02:47","14:25:35","00:22:48","+02:00","false","false"
"General CS","C++","2026-02-02","14:42:37","15:09:50","00:27:13","+02:00","false","false"
"Programming","Infra","2026-02-02","15:09:55","15:30:02","00:20:07","+02:00","false","false"
"Programming","Competitive programming ","2026-02-02","15:30:04","16:39:12","01:09:08","+02:00","false","false"
"Programming","Competitive programming ","2026-02-02","18:32:53","19:24:46","00:51:53","+02:00","false","false"
"Programming","Competitive programming ","2026-02-02","19:07:41","19:07:45","00:00:04","+02:00","false","false"
"Programming","Competitive programming ","2026-02-02","19:42:41","20:31:48","00:49:07","+02:00","false","false"
"Programming","Infra","2026-02-02","21:12:02","21:22:06","00:10:04","+02:00","false","false"
"Work","AMANN-227","2026-02-03","09:40:34","09:48:11","00:07:37","+02:00","false","false"
"Work","Meeting","2026-02-03","10:02:07","11:01:22","00:59:15","+02:00","false","false"
"Work","SCHOCH-1516","2026-02-03","11:44:23","12:20:42","00:36:19","+02:00","false","false"
"Work","SCHOCH-1516","2026-02-03","12:24:06","12:31:43","00:07:37","+02:00","false","false"
"Programming","Infra","2026-02-03","12:38:08","12:57:35","00:19:27","+02:00","false","false"
"Programming","Infra","2026-02-03","15:38:49","17:38:41","01:59:52","+02:00","false","false"
"Programming","Competitive programming ","2026-02-03","17:38:48","17:39:15","00:00:27","+02:00","false","false"
"General CS",,"2026-02-03","18:00:18","19:17:41","01:17:23","+02:00","false",
"Programming","Competitive programming ","2026-02-03","20:19:03","21:15:39","00:56:36","+02:00","false","false"
"General CS","C++","2026-02-03","21:16:32","21:54:32","00:38:00","+02:00","false","false"
"Work","SKIN-1730","2026-02-04","08:56:39","09:25:01","00:28:22","+02:00","false","false"
"Work","Meeting","2026-02-04","09:59:38","10:32:06","00:32:28","+02:00","false","false"
"Work","SCHOCH-1516","2026-02-04","10:32:09","10:49:19","00:17:10","+02:00","false","false"
"Work","SKIN-1730","2026-02-04","11:09:04","11:52:28","00:43:24","+02:00","false","false"
"Work","SKIN-1730","2026-02-04","13:45:40","14:21:57","00:36:17","+02:00","false","false"
"Programming","Infra","2026-02-04","14:25:59","16:38:17","02:12:18","+02:00","false","false"
"Programming","Infra","2026-02-04","16:51:10","17:16:51","00:25:41","+02:00","false","false"
"Programming","Competitive programming ","2026-02-04","19:01:32","20:01:06","00:59:34","+02:00","false","false"
"Programming","Competitive programming ","2026-02-04","20:45:08","22:01:05","01:15:57","+02:00","false","false"
"Work","Meeting","2026-02-05","10:02:59","10:34:50","00:31:51","+02:00","false","false"
"Work","SKIN-1730","2026-02-05","10:34:51","11:08:27","00:33:36","+02:00","false","false"
"Work","SKIN-1730","2026-02-05","11:09:43","11:09:44","00:00:01","+02:00","false","false"
"Work","SCHOCH-1518","2026-02-05","13:11:04","13:32:27","00:21:23","+02:00","false","false"
"General CS",,"2026-02-05","13:32:36","14:59:39","01:27:03","+02:00","false",
"Work",,"2026-02-05","15:29:48","16:51:26","01:21:38","+02:00","false",
"Work","SCHOCH-1518","2026-02-05","17:44:48","18:11:16","00:26:28","+02:00","false","false"
"Programming","Competitive programming ","2026-02-05","20:44:18","22:25:27","01:41:09","+02:00","false","false"
"Work","ENTRY-497","2026-02-06","09:05:06","09:36:15","00:31:09","+02:00","false","false"
"Work","Meeting","2026-02-06","10:03:46","10:18:50","00:15:04","+02:00","false","false"
"Work","ENTRY-497","2026-02-06","10:18:55","10:25:47","00:06:52","+02:00","false","false"
"Work",,"2026-02-06","11:19:18","12:53:43","01:34:25","+02:00","false",
"General CS","Networking","2026-02-06","13:30:10","14:55:06","01:24:56","+02:00","false","false"
"Programming","Infra","2026-02-06","15:34:18","15:59:36","00:25:18","+02:00","false","false"
"Programming","Competitive programming ","2026-02-06","17:44:45","19:10:31","01:25:46","+02:00","false","false"
"Programming","Competitive programming ","2026-02-06","20:48:37","22:19:53","01:31:16","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","11:49:20","12:54:09","01:04:49","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","13:06:49","13:50:10","00:43:21","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","14:26:36","14:43:42","00:17:06","+02:00","false","false"
"General CS","C++","2026-02-07","14:53:29","15:21:25","00:27:56","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","16:03:21","16:15:55","00:12:34","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","16:23:48","16:42:51","00:19:03","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","17:07:36","18:37:46","01:30:10","+02:00","false","false"
"Programming","Competitive programming ","2026-02-07","19:21:31","20:10:59","00:49:28","+02:00","false","false"
"Programming","Infra","2026-02-07","23:03:27","23:25:12","00:21:45","+02:00","false","false"
"Programming","Infra","2026-02-08","10:35:52","11:45:39","01:09:47","+02:00","false","false"
"Programming","Infra","2026-02-08","12:17:39","13:57:15","01:39:36","+02:00","false","false"
"Programming","Competitive programming ","2026-02-08","16:13:58","16:18:35","00:04:37","+02:00","false","false"
"Programming","Competitive programming ","2026-02-08","16:32:51","17:46:43","01:13:52","+02:00","false","false"
"Programming","Infra","2026-02-08","20:28:42","20:28:43","00:00:01","+02:00","false","false"
"Work","Meeting","2026-02-09","10:02:03","10:17:08","00:15:05","+02:00","false","false"
"Programming","Infra","2026-02-09","10:17:13","11:21:09","01:03:56","+02:00","false","false"
"General CS","C++","2026-02-09","12:45:00","13:05:04","00:20:04","+02:00","false","false"
"Programming",,"2026-02-09","13:47:20","15:26:21","01:39:01","+02:00","false",
"General CS","C++","2026-02-09","15:26:22","16:14:53","00:48:31","+02:00","false","false"
"Programming","Infra","2026-02-09","17:37:13","18:29:59","00:52:46","+02:00","false","false"
"Programming","Infra","2026-02-09","18:40:06","19:44:47","01:04:41","+02:00","false","false"
"General CS","C++","2026-02-09","19:51:19","20:26:13","00:34:54","+02:00","false","false"
"General CS","C++","2026-02-09","20:47:57","20:47:58","00:00:01","+02:00","false","false"
"Programming","Infra","2026-02-09","20:47:59","20:55:17","00:07:18","+02:00","false","false"
"Programming","Infra","2026-02-09","21:48:29","21:55:17","00:06:48","+02:00","false","false"
"Programming","Competitive programming ","2026-02-09","21:55:22","22:38:35","00:43:13","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-10","09:22:58","09:52:14","00:29:16","+02:00","false","false"
"Programming","Infra","2026-02-10","12:53:58","14:23:58","01:30:00","+02:00","false","false"
"Programming","Infra","2026-02-10","15:07:13","15:26:43","00:19:30","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-10","16:18:20","16:26:26","00:08:06","+02:00","false","false"
"Programming","Infra","2026-02-10","16:27:30","19:16:47","02:49:17","+02:00","false","false"
"Programming","Competitive programming ","2026-02-10","21:04:46","21:08:05","00:03:19","+02:00","false","false"
"Programming","Competitive programming ","2026-02-10","21:16:58","22:58:40","01:41:42","+02:00","false","false"
"Work","SCHOCH-1520","2026-02-11","09:16:52","09:53:55","00:37:03","+02:00","false","false"
"Work","Meeting","2026-02-11","10:01:22","10:33:34","00:32:12","+02:00","false","false"
"Work","SCHOCH-1520","2026-02-11","10:36:44","10:36:46","00:00:02","+02:00","false","false"
"Programming","Competitive programming ","2026-02-11","13:38:43","15:00:24","01:21:41","+02:00","false","false"
"Programming","Competitive programming ","2026-02-11","15:14:23","15:19:06","00:04:43","+02:00","false","false"
"Programming","Competitive programming ","2026-02-11","15:57:32","16:43:58","00:46:26","+02:00","false","false"
"General CS",,"2026-02-11","18:41:16","19:47:42","01:06:26","+02:00","false",
"Programming","Competitive programming ","2026-02-11","19:47:43","21:02:25","01:14:42","+02:00","false","false"
"Programming","Competitive programming ","2026-02-11","21:40:02","22:17:29","00:37:27","+02:00","false","false"
"Work","SCHOCH-1520","2026-02-12","08:48:51","08:50:40","00:01:49","+02:00","false","false"
"Work","SKIN-1903","2026-02-12","08:50:51","09:57:47","01:06:56","+02:00","false","false"
"Work","Meeting","2026-02-12","10:03:31","10:28:38","00:25:07","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","10:49:05","11:02:56","00:13:51","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","13:15:04","15:15:12","02:00:08","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","16:08:29","16:35:53","00:27:24","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","17:30:46","17:56:16","00:25:30","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","18:59:40","19:00:50","00:01:10","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","19:03:36","19:16:41","00:13:05","+02:00","false","false"
"Programming","Competitive programming ","2026-02-12","19:18:11","20:53:32","01:35:21","+02:00","false","false"
"Work","SKIN-1903","2026-02-13","09:01:36","10:00:00","00:58:24","+02:00","false","false"
"Work","Meeting","2026-02-13","10:00:07","10:25:13","00:25:06","+02:00","false","false"
"Work","SKIN-1904","2026-02-13","10:26:18","10:34:06","00:07:48","+02:00","false","false"
"Programming","Competitive programming ","2026-02-13","11:59:13","14:35:02","02:35:49","+02:00","false","false"
"Programming","Competitive programming ","2026-02-13","14:40:08","14:47:34","00:07:26","+02:00","false","false"
"Programming","Competitive programming ","2026-02-13","14:50:23","14:56:35","00:06:12","+02:00","false","false"
"Programming","Competitive programming ","2026-02-13","19:18:36","20:32:23","01:13:47","+02:00","false","false"
"Programming","Competitive programming ","2026-02-13","20:31:56","20:52:58","00:21:02","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","11:58:06","12:20:34","00:22:28","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","12:23:27","12:32:04","00:08:37","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","12:55:08","15:19:43","02:24:35","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","17:05:29","17:21:46","00:16:17","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","17:37:58","17:56:24","00:18:26","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","18:05:59","18:16:11","00:10:12","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","18:58:41","19:14:10","00:15:29","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","19:31:49","21:09:52","01:38:03","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","22:20:13","22:20:14","00:00:01","+02:00","false","false"
"Programming","Competitive programming ","2026-02-14","22:20:16","22:23:55","00:03:39","+02:00","false","false"
"Programming","Competitive programming ","2026-02-15","11:38:53","11:39:51","00:00:58","+02:00","false","false"
"Programming",,"2026-02-15","11:41:20","13:16:30","01:35:10","+02:00","false",
"Programming",,"2026-02-15","14:00:04","16:52:21","02:52:17","+02:00","false",
"Programming",,"2026-02-15","17:26:51","17:42:43","00:15:52","+02:00","false",
"Programming",,"2026-02-15","18:02:19","20:59:58","02:57:39","+02:00","false",
"Programming","Competitive programming ","2026-02-15","22:04:42","23:07:01","01:02:19","+02:00","false","false"
"Work","SKIN-1903","2026-02-16","09:12:16","10:11:32","00:59:16","+02:00","false","false"
"Work",,"2026-02-16","10:15:36","10:45:47","00:30:11","+02:00","false",
"Programming","Competitive programming ","2026-02-16","10:45:49","10:45:52","00:00:03","+02:00","false","false"
"Work","SKIN-1903","2026-02-16","11:10:31","11:32:40","00:22:09","+02:00","false","false"
"Programming","Competitive programming ","2026-02-16","11:51:00","13:06:12","01:15:12","+02:00","false","false"
"Programming","Competitive programming ","2026-02-16","13:55:40","14:25:33","00:29:53","+02:00","false","false"
"Programming","Competitive programming ","2026-02-16","14:37:12","14:44:24","00:07:12","+02:00","false","false"
"Programming","Competitive programming ","2026-02-16","16:09:00","16:35:51","00:26:51","+02:00","false","false"
"General CS",,"2026-02-16","18:21:17","19:16:10","00:54:53","+02:00","false",
"Programming","Competitive programming ","2026-02-16","19:16:11","19:38:14","00:22:03","+02:00","false","false"
"Programming","Competitive programming ","2026-02-16","19:46:46","19:49:59","00:03:13","+02:00","false","false"
"Programming","Competitive programming ","2026-02-16","20:02:16","21:10:08","01:07:52","+02:00","false","false"
"Work","SKIN-1903","2026-02-16","21:43:54","22:39:32","00:55:38","+02:00","false","false"
"Work",,"2026-02-17","10:09:24","10:09:25","00:00:01","+02:00","false",
"Work","Meeting","2026-02-17","10:09:28","10:37:43","00:28:15","+02:00","false","false"
"Programming","Competitive programming ","2026-02-17","11:33:36","12:33:53","01:00:17","+02:00","false","false"
"Programming","Competitive programming ","2026-02-17","13:30:06","14:01:19","00:31:13","+02:00","false","false"
"Programming","Competitive programming ","2026-02-17","15:15:56","16:56:02","01:40:06","+02:00","false","false"
"Programming","Competitive programming ","2026-02-17","17:13:27","18:10:17","00:56:50","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-17","18:13:28","19:37:43","01:24:15","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-17","20:05:08","22:05:26","02:00:18","+02:00","false","false"
"Work",,"2026-02-18","09:59:29","10:32:21","00:32:52","+02:00","false",
"General CS",,"2026-02-18","11:17:29","11:59:38","00:42:09","+02:00","false",
"General CS",,"2026-02-18","16:36:17","17:03:09","00:26:52","+02:00","false",
"Programming","Competitive programming ","2026-02-18","18:19:30","20:11:04","01:51:34","+02:00","false","false"
"Programming","Competitive programming ","2026-02-18","20:20:02","20:55:43","00:35:41","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-18","21:05:45","21:26:37","00:20:52","+02:00","false","false"
"Work","SKIN-1903","2026-02-18","21:37:38","21:43:32","00:05:54","+02:00","false","false"
"Programming","Competitive programming ","2026-02-18","21:57:52","22:18:09","00:20:17","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-19","09:33:38","09:58:42","00:25:04","+02:00","false","false"
"Work","Meeting","2026-02-19","10:00:36","10:35:42","00:35:06","+02:00","false","false"
"Programming","Competitive programming ","2026-02-19","11:48:33","12:58:11","01:09:38","+02:00","false","false"
"Programming","Competitive programming ","2026-02-19","13:23:46","15:02:46","01:39:00","+02:00","false","false"
"Programming","Competitive programming ","2026-02-19","15:20:46","16:54:00","01:33:14","+02:00","false","false"
"General CS",,"2026-02-19","18:36:05","18:51:53","00:15:48","+02:00","false",
"Programming","Competitive programming ","2026-02-19","19:14:33","20:34:11","01:19:38","+02:00","false","false"
"Work","SKIN-1909","2026-02-19","21:12:52","22:00:24","00:47:32","+02:00","false","false"
"Work","SCHOCH-1517","2026-02-20","09:28:22","09:58:27","00:30:05","+02:00","false","false"
"Work","Meeting","2026-02-20","10:03:52","10:48:01","00:44:09","+02:00","false","false"
"Programming","Competitive programming ","2026-02-20","11:14:59","12:54:54","01:39:55","+02:00","false","false"
"Work","SKIN-1904","2026-02-20","12:30:11","12:55:15","00:25:04","+02:00","false","false"
"Programming","Competitive programming ","2026-02-20","13:04:47","13:45:45","00:40:58","+02:00","false","false"
"Programming","Competitive programming ","2026-02-20","14:03:17","14:23:24","00:20:07","+02:00","false","false"
"Programming","Competitive programming ","2026-02-20","14:35:22","14:48:26","00:13:04","+02:00","false","false"
"Programming","Competitive programming ","2026-02-20","20:34:43","21:17:13","00:42:30","+02:00","false","false"
"Programming","Competitive programming ","2026-02-20","23:12:27","23:44:48","00:32:21","+02:00","false","false"
"Programming",,"2026-02-21","13:20:58","14:11:19","00:50:21","+02:00","false",
"Programming",,"2026-02-21","14:11:38","15:14:49","01:03:11","+02:00","false",
"Programming","Competitive programming ","2026-02-21","16:35:23","18:32:35","01:57:12","+02:00","false","false"
"Programming","Competitive programming ","2026-02-21","20:53:21","20:53:22","00:00:01","+02:00","false","false"
"Programming",,"2026-02-21","20:53:23","23:07:53","02:14:30","+02:00","false",
"Programming",,"2026-02-22","11:00:52","13:52:42","02:51:50","+02:00","false",
"Programming",,"2026-02-22","14:10:00","14:26:14","00:16:14","+02:00","false",
"Programming",,"2026-02-22","14:43:22","15:18:52","00:35:30","+02:00","false",
"Programming",,"2026-02-22","16:39:58","17:00:05","00:20:07","+02:00","false",
"Programming",,"2026-02-22","17:51:12","18:06:32","00:15:20","+02:00","false",
"Programming",,"2026-02-22","18:25:28","19:54:36","01:29:08","+02:00","false",
"Programming",,"2026-02-22","21:22:04","21:58:35","00:36:31","+02:00","false",
"Programming","Competitive programming ","2026-02-22","22:17:17","22:51:19","00:34:02","+02:00","false","false"
"Work","BREAKA-259","2026-02-23","08:50:10","09:04:29","00:14:19","+02:00","false","false"
"Work","BREAKA-259","2026-02-23","09:13:53","09:13:54","00:00:01","+02:00","false","false"
"Work","SKIN-1909","2026-02-23","09:14:05","10:22:26","01:08:21","+02:00","false","false"
"General CS",,"2026-02-23","11:40:07","11:59:23","00:19:16","+02:00","false",
"Work","SKIN-1904","2026-02-23","13:56:00","14:34:23","00:38:23","+02:00","false","false"
"Programming","Competitive programming ","2026-02-23","14:37:52","14:38:59","00:01:07","+02:00","false","false"
"Work","SKIN-1904","2026-02-23","15:49:17","16:35:27","00:46:10","+02:00","false","false"
"Programming",,"2026-02-23","16:55:17","19:41:34","02:46:17","+02:00","false",
"Programming","Competitive programming ","2026-02-23","21:43:16","22:46:45","01:03:29","+02:00","false","false"
"Work","BREAKA-259","2026-02-24","08:57:43","09:56:00","00:58:17","+02:00","false","false"
"Work","Meeting","2026-02-24","10:03:03","10:24:14","00:21:11","+02:00","false","false"
"Programming",,"2026-02-24","11:49:26","13:01:53","01:12:27","+02:00","false",
"Programming",,"2026-02-24","13:03:11","13:28:59","00:25:48","+02:00","false",
"Programming","Competitive programming ","2026-02-24","16:55:24","19:27:46","02:32:22","+02:00","false","false"
"Programming","Competitive programming ","2026-02-24","19:34:52","20:02:04","00:27:12","+02:00","false","false"
"Programming","Competitive programming ","2026-02-24","20:27:51","21:14:07","00:46:16","+02:00","false","false"
"Programming","Competitive programming ","2026-02-24","22:18:31","23:23:50","01:05:19","+02:00","false","false"
"Work","SKIN-1904","2026-02-25","09:00:31","09:00:38","00:00:07","+02:00","false","false"
"Work","SKIN-1909","2026-02-25","09:00:42","09:53:54","00:53:12","+02:00","false","false"
"Work","Meeting","2026-02-25","10:04:01","10:42:30","00:38:29","+02:00","false","false"
"Programming",,"2026-02-25","11:55:58","13:06:51","01:10:53","+02:00","false",
"Programming","Competitive programming ","2026-02-25","16:34:36","18:57:45","02:23:09","+02:00","false","false"
"Programming",,"2026-02-25","18:57:46","18:57:48","00:00:02","+02:00","false",
"Work","SKIN-1909","2026-02-25","20:33:46","21:29:38","00:55:52","+02:00","false","false"
"Work",,"2026-02-25","21:31:26","21:50:40","00:19:14","+02:00","false",
"General CS",,"2026-02-25","22:35:39","23:20:47","00:45:08","+02:00","false",
"Work","KLOTZ-602","2026-02-26","09:16:12","09:39:54","00:23:42","+02:00","false","false"
"Work","Meeting","2026-02-26","10:00:34","10:30:40","00:30:06","+02:00","false","false"
"General CS","Java","2026-02-26","10:30:48","11:48:33","01:17:45","+02:00","false","false"
"General CS","Java","2026-02-26","12:22:40","13:09:21","00:46:41","+02:00","false","false"
"General CS","Java","2026-02-26","15:01:44","15:39:29","00:37:45","+02:00","false","false"
"Programming","Competitive programming ","2026-02-26","16:36:17","20:37:42","04:01:25","+02:00","false","false"
"Programming",,"2026-02-26","19:01:13","19:01:14","00:00:01","+02:00","false",
"Programming","Competitive programming ","2026-02-26","20:39:53","20:50:28","00:10:35","+02:00","false","false"
"Work","KLOTZ-602","2026-02-27","09:28:38","10:27:25","00:58:47","+02:00","false","false"
"Programming","Competitive programming ","2026-02-27","16:35:24","18:55:01","02:19:37","+02:00","false","false"
"Work","KLOTZ-602","2026-02-27","19:36:21","19:36:23","00:00:02","+02:00","false","false"
"Programming","Competitive programming ","2026-02-28","19:10:46","20:13:33","01:02:47","+02:00","false","false"
"Programming","Competitive programming ","2026-02-28","21:09:36","21:39:41","00:30:05","+02:00","false","false"
"General CS",,"2026-03-01","13:08:41","13:47:21","00:38:40","+02:00","false",
"General CS",,"2026-03-01","14:10:20","14:53:52","00:43:32","+02:00","false",
"General CS",,"2026-03-01","17:56:31","17:56:32","00:00:01","+02:00","false",
"Programming","Competitive programming ","2026-03-01","17:56:33","19:19:13","01:22:40","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-01","20:34:06","21:32:42","00:58:36","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-01","21:35:21","21:42:26","00:07:05","+02:00","false","false"
"Programming","Competitive programming ","2026-03-01","21:42:27","22:17:10","00:34:43","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-01","22:25:08","23:25:24","01:00:16","+02:00","false","false"
"Work","Meeting","2026-03-02","10:02:18","10:37:43","00:35:25","+02:00","false","false"
"Work","KLOTZ-602","2026-03-02","12:06:03","12:29:14","00:23:11","+02:00","false","false"
"Programming","Competitive programming ","2026-03-02","14:00:12","14:56:02","00:55:50","+02:00","false","false"
"Programming","Competitive programming ","2026-03-02","15:11:54","15:16:12","00:04:18","+02:00","false","false"
"Programming","Competitive programming ","2026-03-02","16:20:07","16:41:18","00:21:11","+02:00","false","false"
"Programming","Competitive programming ","2026-03-02","18:53:56","19:47:58","00:54:02","+02:00","false","false"
"Programming","Competitive programming ","2026-03-02","19:54:29","20:06:48","00:12:19","+02:00","false","false"
"Programming","Competitive programming ","2026-03-02","20:14:17","21:17:43","01:03:26","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-03","09:19:46","10:01:49","00:42:03","+02:00","false","false"
"Work","Meeting","2026-03-03","10:01:51","10:25:11","00:23:20","+02:00","false","false"
"General CS","C++","2026-03-03","10:58:18","11:21:05","00:22:47","+02:00","false","false"
"Programming","Competitive programming ","2026-03-03","11:28:20","11:45:15","00:16:55","+02:00","false","false"
"Programming","Competitive programming ","2026-03-03","13:50:23","14:59:12","01:08:49","+02:00","false","false"
"Programming","Competitive programming ","2026-03-03","16:39:08","17:40:18","01:01:10","+02:00","false","false"
"General CS","Performace oriented programming ","2026-03-03","19:22:30","19:33:01","00:10:31","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-03","20:21:45","22:01:08","01:39:23","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-04","09:07:23","10:03:06","00:55:43","+02:00","false","false"
"Work","Meeting","2026-03-04","10:03:17","10:33:25","00:30:08","+02:00","false","false"
"Work",,"2026-03-04","10:32:19","12:31:01","01:58:42","+02:00","false",
"Programming","Competitive programming ","2026-03-04","17:22:35","18:13:01","00:50:26","+02:00","false","false"
"Programming","Competitive programming ","2026-03-04","18:22:48","18:41:55","00:19:07","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-04","20:02:08","20:05:09","00:03:01","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-04","20:48:29","22:02:40","01:14:11","+02:00","false","false"
"Work","SCHOCH-1533","2026-03-04","22:02:57","22:30:05","00:27:08","+02:00","false","false"
"General CS","C++","2026-03-05","09:20:01","10:39:43","01:19:42","+02:00","false","false"
"General CS","C++","2026-03-05","10:39:46","10:45:36","00:05:50","+02:00","false","false"
"Programming",,"2026-03-05","13:44:15","14:39:21","00:55:06","+02:00","false",
"General CS",,"2026-03-05","16:32:29","17:15:59","00:43:30","+02:00","false",
"Programming",,"2026-03-05","18:25:59","18:26:00","00:00:01","+02:00","false",
"Programming","Competitive programming ","2026-03-05","18:26:03","19:53:49","01:27:46","+02:00","false","false"
"General CS","Performace oriented programming ","2026-03-05","20:42:15","20:42:21","00:00:06","+02:00","false","false"
"General CS","C++","2026-03-05","21:07:37","22:21:08","01:13:31","+02:00","false","false"
"General CS",,"2026-03-05","22:21:15","23:06:30","00:45:15","+02:00","false",
"Work","SCHOCH-1533","2026-03-06","09:42:17","09:45:58","00:03:41","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-06","09:46:18","10:06:32","00:20:14","+02:00","false","false"
"Work","Meeting","2026-03-06","10:06:34","10:27:31","00:20:57","+02:00","false","false"
"General CS",,"2026-03-06","11:30:02","12:50:09","01:20:07","+02:00","false",
"General CS",,"2026-03-06","13:30:51","15:00:53","01:30:02","+02:00","false",
"Work","Meeting","2026-03-06","16:44:13","16:59:30","00:15:17","+02:00","false","false"
"Programming","Competitive programming ","2026-03-06","19:38:01","20:38:04","01:00:03","+02:00","false","false"
